review_id	source_line	category	original_text	pii_type	risk_description	suggested_action	suggested_rewrite	default_enabled
pii_71240_e47ef0089a59	71240	WanderingLife	这事我还挺有感触，湖南人讲点霸蛮不是让你死扛到底，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71241_c912f89d3eb2	71241	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71242_833f918978f7	71242	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，我就随口跟你讲讲。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71243_f35ab6ba9102	71243	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，你听着是不是还挺像我的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71244_4415d042d326	71244	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71245_a296e6a21d3a	71245	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，反正开心最要紧。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71246_69572941b15e	71246	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，现在想想也蛮真实的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71247_52983e0c196f	71247	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，这种感觉我还挺喜欢。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71248_4833baa92aa5	71248	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，我平时可不太跟别人说。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71249_37d95f597114	71249	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，说完好像心里轻一点。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71250_ef8cc7854528	71250	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，没什么大道理，就是这样。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71251_38af5a579a25	71251	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，这句我是认真的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71252_46d6761cc3ab	71252	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，日子嘛，慢慢过就好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71253_6660055236a4	71253	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71306_502a63a2cd18	71306	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71307_8d3c26b63481	71307	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，我就随口跟你讲讲。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71308_7815a0996d4e	71308	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，你听着是不是还挺像我的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71309_e13a044427b8	71309	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71310_f40714da8439	71310	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，反正开心最要紧。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71311_1e8fc175a30b	71311	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，现在想想也蛮真实的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71312_817d659c4a62	71312	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，这种感觉我还挺喜欢。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71313_83bbcb037ba5	71313	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，我平时可不太跟别人说。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71314_27b9e5b4eb85	71314	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，说完好像心里轻一点。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71315_11d6ba77a091	71315	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，没什么大道理，就是这样。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71316_f792e2b257e2	71316	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，这句我是认真的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71317_3cec84977988	71317	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，日子嘛，慢慢过就好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71318_03df10d63774	71318	WanderingLife	这事我还挺有感触，偶尔蹦句湖南话不是凶是听着亲切，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71371_63738545f492	71371	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71372_5ed8dec5cf43	71372	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，我就随口跟你讲讲。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71373_58d45489cebe	71373	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，你听着是不是还挺像我的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71374_59ee25d925ec	71374	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_71375_9296fae2409e	71375	WanderingLife	我跟你讲，在广东漂久了我还是会突然想湖南的味道，反正开心最要紧。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
