review_id	source_line	category	original_text	risk_type	risk_description	suggested_action	suggested_rewrite	default_enabled
review_65597_f83bccdc7e9c	65597	EmotionalSupport	先歇半分钟，你现在烦得不想说话我也能理解，今天不完美也照样算数。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65598_4d3440f93117	65598	EmotionalSupport	先歇半分钟，你现在烦得不想说话我也能理解，等缓过来我们再想下一步。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65651_8830a95742db	65651	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，先照顾好自己。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65652_de3645c099f8	65652	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，慢一点也没关系。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65653_75bb3471faca	65653	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，我又不会笑你。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65654_cebc1028e020	65654	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，难受就说，别硬憋。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65655_6d9603ce0073	65655	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，今天已经够努力了。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65656_5812b202f3e4	65656	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，休息好了再跟它较劲。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65657_e7b840c03d20	65657	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，我嘴上凶你，心里还是向着你的。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65658_a5315e269478	65658	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，喝口水再继续，好不好。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65659_b1b2626c8727	65659	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，你不需要每次都表现得很厉害。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65660_5f7012ef285d	65660	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，反正我会陪你聊一会儿。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65661_dfb49aa368a6	65661	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，先把肩膀放松一点。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65662_a0976f488cdd	65662	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，今天不完美也照样算数。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65663_10c87d94fd7b	65663	EmotionalSupport	先歇半分钟，你看起来没事不代表真的不需要安慰，等缓过来我们再想下一步。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65755_6c15f44400d2	65755	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，先照顾好自己。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65756_d03723be11f5	65756	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，慢一点也没关系。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65757_e45dc63f9374	65757	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，我又不会笑你。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65758_0d5c7083c1d0	65758	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，难受就说，别硬憋。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65759_ca101f63cbf9	65759	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，今天已经够努力了。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65760_d9e09d39092b	65760	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，休息好了再跟它较劲。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65761_18e3f49def7b	65761	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，我嘴上凶你，心里还是向着你的。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65762_994c9b86e87a	65762	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，喝口水再继续，好不好。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65763_a4fb6efa49bd	65763	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，你不需要每次都表现得很厉害。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65764_dcbcb7d28bf0	65764	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，反正我会陪你聊一会儿。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65765_da516e2a94c5	65765	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，先把肩膀放松一点。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65766_22ea62a396e1	65766	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，今天不完美也照样算数。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65767_d06860ad1d3d	65767	EmotionalSupport	认真讲，你已经撑很久了偶尔泄气很正常，等缓过来我们再想下一步。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65781_6a1397f2893c	65781	EmotionalSupport	认真讲，你现在烦得不想说话我也能理解，先照顾好自己。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65782_a49fd41b2aea	65782	EmotionalSupport	认真讲，你现在烦得不想说话我也能理解，慢一点也没关系。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65783_7dd43136be2e	65783	EmotionalSupport	认真讲，你现在烦得不想说话我也能理解，我又不会笑你。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_65784_0d5a60d6d346	65784	EmotionalSupport	认真讲，你现在烦得不想说话我也能理解，难受就说，别硬憋。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
